[11:58:34] [main/INFO]: ModLauncher running: args [--username, LinksApprentice, --version, forge-47.3.0, --gameDir, D:\MC modding\Instances\Path Accesion, --assetsDir, D:\MC modding\Install\assets, --assetIndex, 5, --uuid, 2236429e762746aba45224c7749b303b, --accessToken, ????????, --clientId, 109f488-8ff088-1d3e2f-ff479f-111595, --xuid, 2535405300899345, --userType, msa, --versionType, release, --width, 2560, --height, 1440, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[11:58:34] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:wozzy_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:blocks_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:deepstate_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'botania:brew/water_breathing[botania:brew]'! Falling back to vanilla: Cannot invoke "net.minecraft.core.Registry.m_7745_(net.minecraft.resources.ResourceLocation)" because "com.prunoideae.custom.brew.BotaniaRegistryObjectBuilderTypes.BREW_REGISTRY" is null
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'botania:brew/resistance[botania:brew]'! Falling back to vanilla: Cannot invoke "net.minecraft.core.Registry.m_7745_(net.minecraft.resources.ResourceLocation)" because "com.prunoideae.custom.brew.BotaniaRegistryObjectBuilderTypes.BREW_REGISTRY" is null
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:stridehop_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:thirteen_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/WARN]: Failed to parse recipe 'more_music_discs:clouds_recipe[minecraft:smithing_transform]'! Falling back to vanilla: Ingredient 'template' can't be empty!
[11:59:30] [Render thread/INFO]: Found 11515 recipes in 235.6 ms
[11:59:30] [KubeJS Recipe Event Worker 0/INFO]: roundabout_recipes.js#6: - roundabout:stand_disc_shaped[minecraft:crafting_shaped]: [TinyMap[entries=[Ldev.latvian.mods.kubejs.util.TinyMap$Entry;@448e4084]] -> [,'roundabout:stand_disc']
[11:59:30] [Render thread/INFO]: Generating constructors for (output:output_item, input:input_item, mana?:int, catalyst?:com.prunoideae.schema.BotaniaSchema$1@162e48b7)
[11:59:30] [Render thread/INFO]: > 2: (output:output_item, input:input_item)
[11:59:30] [Render thread/INFO]: > 3: (output:output_item, input:input_item, mana?:int)
[11:59:30] [Render thread/INFO]: > 4: (output:output_item, input:input_item, mana?:int, catalyst?:com.prunoideae.schema.BotaniaSchema$1@162e48b7)
[11:59:30] [Render thread/INFO]: roundabout_recipes.js#7: + botania:mana_infusion: [net.minecraft.world.item.crafting.Ingredient@79e91299] -> [,'roundabout:stand_disc']
[11:59:30] [KubeJS Recipe Event Worker 0/INFO]: roundabout_recipes.js#10: - roundabout:meteorite_ingot_from_block[minecraft:crafting_shapeless]: [[Ldev.latvian.mods.kubejs.item.InputItem;@137f35b3] -> [,'9x roundabout:meteorite_ingot']
[11:59:30] [KubeJS Recipe Event Worker 0/INFO]: roundabout_recipes.js#10: - roundabout:meteorite_blasting[minecraft:blasting]: [net.minecraft.world.item.crafting.Ingredient@736cab62] -> [,'roundabout:meteorite_ingot']
[11:59:30] [KubeJS Recipe Event Worker 0/INFO]: roundabout_recipes.js#10: - roundabout:meteorite_smelting[minecraft:smelting]: [net.minecraft.world.item.crafting.Ingredient@736cab62] -> [,'roundabout:meteorite_ingot']
[11:59:30] [Render thread/INFO]: roundabout_recipes.js#12: + iceandfire:dragonforge: [] -> [] [json]
[11:59:30] [Render thread/INFO]: roundabout_recipes.js#27: + iceandfire:dragonforge: [] -> [] [json]
[11:59:30] [Render thread/INFO]: roundabout_recipes.js#42: + iceandfire:dragonforge: [] -> [] [json]
[11:59:30] [Render thread/INFO]: Posted recipe events in 80.78 ms
[11:59:30] [KubeJS Recipe Event Worker 0/WARN]: Error parsing recipe forbidden_arcanus:edelwood_chest_boat[minecraft:crafting_shapeless]: {"type":"minecraft:crafting_shapeless","category":"misc","ingredients":[{"item":"forbidden_arcanus:edelwood_boat"},{"fabric_value":{"tag":"c:chests"},"forge_value":{"tag":"forge:chests/wooden"}}],"result":{"item":"forbidden_arcanus:edelwood_chest_boat"}}: An ingredient entry needs either a tag or an item
[11:59:30] [KubeJS Recipe Event Worker 0/WARN]: Error parsing recipe forbidden_arcanus:aurum_chest_boat[minecraft:crafting_shapeless]: {"type":"minecraft:crafting_shapeless","category":"misc","ingredients":[{"item":"forbidden_arcanus:aurum_boat"},{"fabric_value":{"tag":"c:chests"},"forge_value":{"tag":"forge:chests/wooden"}}],"result":{"item":"forbidden_arcanus:aurum_chest_boat"}}: An ingredient entry needs either a tag or an item
[11:59:30] [KubeJS Recipe Event Worker 0/WARN]: Error parsing recipe dripium:raw_dripium_2[minecraft:crafting_shaped]: {"type":"minecraft:crafting_shaped","pattern":["   ","   ","   "],"key":{},"result":{"item":"dripium:raw_dripium","count":1}}: Index 0 out of bounds for length 0
[11:59:30] [Render thread/INFO]: Added 4 recipes, removed 4 recipes, modified 8 recipes, with 3 failed recipes in 41.56 ms
[11:59:30] [Render thread/INFO]: ======== Debug output of all added recipes ========
[11:59:30] [Render thread/INFO]: botania:kjs/ezjiq90z5lhi4sqbvnxaurus3: {"type":"botania:mana_infusion","output":{"item":"roundabout:stand_disc","count":1},"input":{"item":"ae2:portable_item_cell_1k"},"mana":50000}
[11:59:30] [Render thread/INFO]: iceandfire:kjs/du2dhizyytwa5wuaz4g4ebnl9: {"type":"iceandfire:dragonforge","dragon_type":"fire","cook_time":5000,"input":{"item":"roundabout:meteorite"},"blood":{"item":"iceandfire:fire_dragon_blood"},"result":{"item":"roundabout:meteorite_ingot"}}
[11:59:30] [Render thread/INFO]: iceandfire:kjs/8p8qzco5kbtt6ska2s8w5cy78: {"type":"iceandfire:dragonforge","dragon_type":"ice","cook_time":5000,"input":{"item":"roundabout:meteorite"},"blood":{"item":"iceandfire:ice_dragon_blood"},"result":{"item":"roundabout:meteorite_ingot"}}
[11:59:30] [Render thread/INFO]: iceandfire:kjs/e78rtvm1723x4bp5bmlv05uc7: {"type":"iceandfire:dragonforge","dragon_type":"lightning","cook_time":5000,"input":{"item":"roundabout:meteorite"},"blood":{"item":"iceandfire:lightning_dragon_blood"},"result":{"item":"roundabout:meteorite_ingot"}}
[11:59:30] [Render thread/INFO]: ======== Debug output of all modified recipes ========
[11:59:30] [Render thread/INFO]: forbidden_arcanus:aurum_fence: {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:aurum_planks"}},"pattern":["# #","# #"],"result":{"count":3,"item":"forbidden_arcanus:aurum_fence"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:aurum_planks"},"X":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}}},"pattern":["#X#","#X#"],"result":{"count":3,"item":"forbidden_arcanus:aurum_fence"},"show_notification":true}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:aurum_fence_gate: {"type":"minecraft:crafting_shaped","category":"building","key":{"X":{"item":"forbidden_arcanus:aurum_planks"}},"pattern":[" X "," X "],"result":{"item":"forbidden_arcanus:aurum_fence_gate"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}},"X":{"item":"forbidden_arcanus:aurum_planks"}},"pattern":["#X#","#X#"],"result":{"item":"forbidden_arcanus:aurum_fence_gate"},"show_notification":true}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:fungyss_fence_gate: {"type":"minecraft:crafting_shaped","category":"building","key":{"X":{"item":"forbidden_arcanus:fungyss_planks"}},"pattern":[" X "," X "],"result":{"item":"forbidden_arcanus:fungyss_fence_gate"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}},"X":{"item":"forbidden_arcanus:fungyss_planks"}},"pattern":["#X#","#X#"],"result":{"item":"forbidden_arcanus:fungyss_fence_gate"},"show_notification":true}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:fungyss_fence: {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:fungyss_planks"}},"pattern":["# #","# #"],"result":{"count":3,"item":"forbidden_arcanus:fungyss_fence"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:fungyss_planks"},"X":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}}},"pattern":["#X#","#X#"],"result":{"count":3,"item":"forbidden_arcanus:fungyss_fence"},"show_notification":true}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:edelwood_fence: {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:edelwood_planks"}},"pattern":["# #","# #"],"result":{"count":3,"item":"forbidden_arcanus:edelwood_fence"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"item":"forbidden_arcanus:edelwood_planks"},"X":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}}},"pattern":["#X#","#X#"],"result":{"count":3,"item":"forbidden_arcanus:edelwood_fence"},"show_notification":true}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:corrupted_pixie: {"type":"minecraft:crafting_shaped","pattern":["#X#","   "],"key":{"#":{"item":"minecraft:feather"},"X":{"item":"forbidden_arcanus:arcane_crystal_dust"}},"result":{"item":"forbidden_arcanus:corrupted_pixie"}} FROM {"type":"minecraft:crafting_shaped","pattern":["#X#"," D "],"key":{"#":{"item":"minecraft:feather"},"X":{"item":"forbidden_arcanus:arcane_crystal_dust"},"D":{"item":"forbidden_arcanus:dark_soul"}},"result":{"item":"forbidden_arcanus:corrupted_pixie"}}
[11:59:30] [Render thread/INFO]: dripium:raw_dripium_2: {"type":"minecraft:crafting_shaped","pattern":["   ","   ","   "],"key":{},"result":{"item":"dripium:raw_dripium","count":1}} FROM {"type":"minecraft:crafting_shaped","pattern":["WWW","WWW","WWW"],"key":{"W":{"item":"avaritia:infinity_block"}},"result":{"item":"dripium:raw_dripium","count":1}}
[11:59:30] [Render thread/INFO]: forbidden_arcanus:edelwood_fence_gate: {"type":"minecraft:crafting_shaped","category":"building","key":{"X":{"item":"forbidden_arcanus:edelwood_planks"}},"pattern":[" X "," X "],"result":{"item":"forbidden_arcanus:edelwood_fence_gate"},"show_notification":true} FROM {"type":"minecraft:crafting_shaped","category":"building","key":{"#":{"fabric_value":{"item":"minecraft:stick"},"forge_value":{"tag":"forge:rods/wooden"}},"X":{"item":"forbidden_arcanus:edelwood_planks"}},"pattern":["#X#","#X#"],"result":{"item":"forbidden_arcanus:edelwood_fence_gate"},"show_notification":true}
[11:59:30] [Render thread/INFO]: ======== Debug output of all removed recipes ========
[11:59:30] [Render thread/INFO]: roundabout:meteorite_smelting: {"type":"minecraft:smelting","category":"misc","cookingtime":200,"experience":7.0,"group":"roundabout:meteorite","ingredient":{"item":"roundabout:meteorite"},"result":"roundabout:meteorite_ingot"}
[11:59:30] [Render thread/INFO]: roundabout:stand_disc_shaped: {"type":"minecraft:crafting_shaped","category":"misc","pattern":[" # ","#D#"," # "],"key":{"#":{"item":"minecraft:quartz"},"D":{"item":"minecraft:soul_sand"}},"result":{"item":"roundabout:stand_disc"}}
[11:59:30] [Render thread/INFO]: roundabout:meteorite_blasting: {"type":"minecraft:blasting","category":"misc","cookingtime":100,"experience":7.0,"group":"roundabout:meteorite","ingredient":{"item":"roundabout:meteorite"},"result":"roundabout:meteorite_ingot"}
[11:59:30] [Render thread/INFO]: roundabout:meteorite_ingot_from_block: {"type":"minecraft:crafting_shapeless","category":"equipment","ingredients":[{"item":"roundabout:meteor_block"}],"result":{"count":9,"item":"roundabout:meteorite_ingot"}}
[11:59:30] [Render thread/INFO]: Clearing KubeJS recipe lists...
[11:59:30] [Render thread/INFO]: Loaded 6358 advancements
[11:59:30] [Render thread/INFO]: Registered 0 additional recipes.
[11:59:30] [Render thread/INFO]: Loaded 11 curio slots
[11:59:30] [Render thread/INFO]: Loaded 1 curio entities
[11:59:30] [Render thread/INFO]: Skipping loading Singularity avaritia:aluminum as its conditions were not met!
[11:59:30] [Render thread/INFO]: Skipping loading Singularity avaritia:electrum as its conditions were not met!
[11:59:30] [Render thread/INFO]: Skipping loading Singularity avaritia:invar as its conditions were not met!
[11:59:30] [Render thread/INFO]: Skipping loading Singularity avaritia:nickel as its conditions were not met!
[11:59:30] [Render thread/INFO]: Skipping loading Singularity avaritia:platinum as its conditions were not met!
[11:59:30] [Render thread/INFO]: Loaded 15 singularity type(s) in 14 ms
[11:59:30] [Render thread/INFO]: Loaded 53 skill nodes
[11:59:30] [Render thread/INFO]: Registered 14 convertibles
[11:59:30] [Render thread/INFO]: Registered 0 gear_sets.
[11:59:30] [Render thread/WARN]: Not all defined tags for registry ResourceKey[minecraft:root / minecraft:worldgen/biome] are present in data pack: minecraft:desert, minecraft:taiga
[11:59:30] [Render thread/INFO]: Loaded 89 challenges
[11:59:30] [Render thread/WARN]: No specified tag 'minecraft:carpets' doesn't exist!
[11:59:30] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: progress_screen
[11:59:31] [Server thread/INFO]: Starting integrated minecraft server version 1.20.1
[11:59:31] [Server thread/INFO]: Generating keypair
[11:59:31] [Server thread/INFO]: loaded team data: 2 known players, 2 teams total
[11:59:32] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:overworld
[11:59:32] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:the_nether
[11:59:32] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: level_loading_screen
[11:59:32] [Server thread/INFO]: Instancing error handler class com.illusivesoulworks.polymorph.mixin.IntegratedMixinPlugin
[11:59:32] [Server thread/INFO]: Instancing error handler class org.valkyrienskies.mod.mixin.ValkyrienMixinErrorHandler
[11:59:32] [Server thread/WARN]: Mixin apply failed betterchunkloading.mixins.json:ServerChunkCacheMixin -> net.minecraft.server.level.ServerChunkCache: org.spongepowered.asm.mixin.injection.throwables.InvalidInjectionException @At("INVOKE") on net/minecraft/server/level/ServerChunkCache::prioWaiting with priority 200 cannot inject into net/minecraft/server/level/ServerChunkCache::m_7587_(IILnet/minecraft/world/level/chunk/ChunkStatus;Z)Lnet/minecraft/world/level/chunk/ChunkAccess; merged by me.jellysquid.mods.lithium.mixin.world.chunk_access.ServerChunkManagerMixin with priority 1000 [ -> redirect$ebg000$prioWaiting(Lnet/minecraft/server/level/ServerChunkCache;IILnet/minecraft/world/level/chunk/ChunkStatus;Z)Ljava/util/concurrent/CompletableFuture; -> Prepare]
org.spongepowered.asm.mixin.injection.throwables.InvalidInjectionException: @At("INVOKE") on net/minecraft/server/level/ServerChunkCache::prioWaiting with priority 200 cannot inject into net/minecraft/server/level/ServerChunkCache::m_7587_(IILnet/minecraft/world/level/chunk/ChunkStatus;Z)Lnet/minecraft/world/level/chunk/ChunkAccess; merged by me.jellysquid.mods.lithium.mixin.world.chunk_access.ServerChunkManagerMixin with priority 1000 [ -> redirect$ebg000$prioWaiting(Lnet/minecraft/server/level/ServerChunkCache;IILnet/minecraft/world/level/chunk/ChunkStatus;Z)Ljava/util/concurrent/CompletableFuture; -> Prepare]
	at org.spongepowered.asm.mixin.injection.code.Injector.findTargetNodes(Injector.java:305) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.injection.code.Injector.find(Injector.java:240) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.injection.struct.InjectionInfo.prepare(InjectionInfo.java:421) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinTargetContext.prepareInjections(MixinTargetContext.java:1319) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.prepareInjections(MixinApplicatorStandard.java:1042) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.applyMixin(MixinApplicatorStandard.java:393) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.apply(MixinApplicatorStandard.java:325) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.apply(TargetClassContext.java:383) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.applyMixins(TargetClassContext.java:365) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinProcessor.applyMixins(MixinProcessor.java:363) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClass(MixinTransformer.java:250) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.service.modlauncher.MixinTransformationHandler.processClass(MixinTransformationHandler.java:131) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at org.spongepowered.asm.launch.MixinLaunchPluginLegacy.processClass(MixinLaunchPluginLegacy.java:131) ~[mixin-0.8.5.jar:0.8.5+Jenkins-b310.git-155314e6e91465dad727e621a569906a410cd6f4]
	at cpw.mods.modlauncher.serviceapi.ILaunchPluginService.processClassWithFlags(ILaunchPluginService.java:156) ~[modlauncher-10.0.9.jar:10.0.9+10.0.9+main.dcd20f30]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at net.minecraft.server.MinecraftServer.m_129815_(MinecraftServer.java:337) ~[client-1.20.1-20230612.114412-srg.jar%23460!/:?]
	at net.minecraft.server.MinecraftServer.m_130006_(MinecraftServer.java:308) ~[client-1.20.1-20230612.114412-srg.jar%23460!/:?]
	at net.minecraft.client.server.IntegratedServer.m_7038_(IntegratedServer.java:63) ~[client-1.20.1-20230612.114412-srg.jar%23460!/:?]
	at net.minecraft.server.MinecraftServer.m_130011_(MinecraftServer.java:634) ~[client-1.20.1-20230612.114412-srg.jar%23460!/:?]
	at net.minecraft.server.MinecraftServer.m_206580_(MinecraftServer.java:251) ~[client-1.20.1-20230612.114412-srg.jar%23460!/:?]
	at java.lang.Thread.run(Unknown Source) ~[?:?]
[11:59:32] [Server thread/INFO]: We are not using UDP, falling back to TCP
[11:59:34] [Server thread/INFO]: Replacing DistanceManager.chunksToUpdateFutures for level ResourceKey[minecraft:dimension / minecraft:overworld] with concurrent set.
[11:59:34] [Server thread/INFO]: Replacing DistanceManager.chunksToUpdateFutures for level ResourceKey[minecraft:dimension / minecraft:the_end] with concurrent set.
[11:59:34] [Server thread/INFO]: Replacing DistanceManager.chunksToUpdateFutures for level ResourceKey[minecraft:dimension / minecraft:the_nether] with concurrent set.
[11:59:34] [Server thread/INFO]: Replacing DistanceManager.chunksToUpdateFutures for level ResourceKey[minecraft:dimension / ae2:spatial_storage] with concurrent set.
[11:59:34] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[11:59:34] [Server thread/WARN]: Method overwrite conflict for removeIf in lithium.mixins.json:world.chunk_tickets.SortedArraySetMixin, previously written by org.embeddedt.modernfix.common.mixin.bugfix.paper_chunk_patches.SortedArraySetMixin. Skipping method.
[11:59:34] [Server thread/INFO]: Server resource reload complete!
[11:59:35] [Render thread/INFO]: Preparing spawn area: 0%
[11:59:35] [Render thread/INFO]: Preparing spawn area: 0%
[11:59:35] [Server thread/INFO]: Successfully initialized permission handler forge:default_handler
[11:59:35] [Render thread/INFO]: Time elapsed: 976 ms
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.TestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.AutoCraftingTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.InscriberTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.P2PTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.ItemP2PTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.MemoryCardTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.PatternProviderLockModePlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.PatternProviderPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.SpatialTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.QnbTestPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.GuidebookPlot for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.SubnetPlots for plots
[11:59:35] [Server thread/INFO]: Scanning class appeng.server.testplots.AnnihilationPlaneTests for plots
[11:59:35] [Server thread/INFO]: Registered synced player tracker system: ftb_teams
[11:59:35] [Server thread/INFO]: Registered synced player tracker system: ftb_teams
[11:59:35] [Server thread/INFO]: Loading quests from D:\MC modding\Instances\Path Accesion\config\ftbquests\quests
[11:59:35] [Server thread/INFO]: Loaded 1 chapter groups, 1 chapters, 1 quests, 0 reward tables
[11:59:35] [Server thread/INFO]: {iceandfire:fire_dragon_roost=true, iceandfire:fire_lily=true, iceandfire:spawn_dragon_skeleton_fire=true, iceandfire:lightning_dragon_roost=true, iceandfire:spawn_dragon_skeleton_lightning=true, iceandfire:ice_dragon_roost=true, iceandfire:ice_dragon_cave=true, iceandfire:lightning_dragon_cave=true, iceandfire:cyclops_cave=true, iceandfire:spawn_wandering_cyclops=true, iceandfire:spawn_sea_serpent=true, iceandfire:frost_lily=true, iceandfire:hydra_cave=true, iceandfire:lightning_lily=true, iceandfire:pixie_village=true, iceandfire:myrmex_hive_jungle=true, iceandfire:myrmex_hive_desert=true, iceandfire:silver_ore=true, iceandfire:siren_island=true, iceandfire:spawn_dragon_skeleton_ice=true, iceandfire:spawn_stymphalian_bird=true, iceandfire:fire_dragon_cave=true, iceandfire:sapphire_ore=true, iceandfire:spawn_hippocampus=true, iceandfire:spawn_death_worm=true}
[11:59:35] [Server thread/INFO]: {TROLL_S=true, HIPPOGRYPH=true, AMPHITHERE=true, COCKATRICE=true, TROLL_M=true, DREAD_LICH=true, TROLL_F=true}
[11:59:35] [Server thread/INFO]: Sending reload packet to clients
[11:59:35] [Server thread/INFO]: Changing view distance to 12, from 10
[11:59:35] [Server thread/INFO]: Changing simulation distance to 12, from 0
[11:59:35] [Render thread/WARN]: Unable to parse the boolean system property 'java.net.preferIPv6Addresses':system - using the default value: false
[11:59:36] [Render thread/INFO]: Mixing client.MixinClientHandshakePacketListenerImpl from mixins/forge/nochatreports-forge.mixins.json into net.minecraft.client.multiplayer.ClientHandshakePacketListenerImpl
[11:59:36] [Netty Server IO #1/INFO]: Mixing server.MixinServerboundChatCommandPacket from mixins/common/nochatreports.mixins.json into net.minecraft.network.protocol.game.ServerboundChatCommandPacket
[11:59:36] [Netty Server IO #1/INFO]: Mixing server.MixinServerboundChatPacket from mixins/common/nochatreports.mixins.json into net.minecraft.network.protocol.game.ServerboundChatPacket
[11:59:36] [Netty Server IO #1/INFO]: Mixing server.MixinServerboundChatSessionUpdatePacket from mixins/common/nochatreports.mixins.json into net.minecraft.network.protocol.game.ServerboundChatSessionUpdatePacket
[11:59:37] [Netty Local Client IO #0/INFO]: Connected to a modded server.
[11:59:37] [Server thread/WARN]: defineId called for: class net.minecraft.world.entity.player.Player from class tschipp.carryon.common.carry.CarryOnDataManager
[11:59:37] [Server thread/INFO]: LinksApprentice[local:E:0f5e05d9] logged in with entity id 29 at (-691.370928652484, -51.0, -1377.4188760710354)
[11:59:37] [Server thread/INFO]: LinksApprentice joined the game
[11:59:37] [Render thread/INFO]: New Xaero hud session initialized!
[11:59:37] [Netty Local Client IO #0/INFO]: Read 936 bytes, 4 objects
[11:59:37] [Render thread/INFO]: New world map session initialized!
[11:59:37] [Render thread/WARN]: Mod(s) [valkyrienskies] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.map.ChunkTracker, which may cause instability.
[11:59:37] [Server thread/INFO]: Syncing config to LinksApprentice (2236429e-7627-46ab-a452-24c7749b303b)
[11:59:37] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='overworld'} => NamespacedId{namespace='minecraft', name='overworld'}
[11:59:37] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='overworld'}
[11:59:37] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[11:59:37] [Render thread/INFO]: Starting custom uniform resolving
[11:59:39] [Render thread/WARN]: Mod(s) [valkyrienskies, oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.RenderSectionManager, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.tasks.ChunkBuilderMeshingTask, which may cause instability.
[11:59:39] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.format.ChunkMeshFormats, which may cause instability.
